话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
 , , , , , , , , , ,3033784147,刘二言,f,2022/07/09,20:12:47,军人的孩子！！！！
 , , , , , , , , , ,7374649059,甯檬味的贝壳,f,2022/07/09,20:40:38,希望凶手被严惩，小姐姐这么好看千万别留疤啊啊啊啊啊！这么好看而且还又红又正能量啊啊啊啊我真的想象不到被捅八刀会有多痛我打过耳洞，但被不小心剌一下都痛到哭
 , , , , , , , , , ,7710162368,蒙蒙说好的阳艳天,f,2022/07/09,20:53:39,都活着就是最好的结局，姑娘勇气可嘉！
 , , , , , , , , , ,6660250561,落雪叔叔,m,2022/07/09,21:25:55,刘鑫案？
 , , , , , , , , , ,1847767050,易勋_猫,f,2022/07/09,20:38:22,勇敢的姑娘
https://m.weibo.cn/detail/4791139485878389,#我的夏日ootd# 🌴 ,5653796775,赵露思的微博,f,2022/07/14,14:28:51,102613,52523,421514, , , , , , 
 , , , , , , , , , ,1627768430,霸小欣_,f,2022/07/14,14:29:19,终于发啦啦啦啦
 , , , , , , , , , ,6589838250,八个芽侓,f,2022/07/14,14:29:07,宝宝被我亲死
 , , , , , , , , , ,5108447063,什么爱不爱的烦死啦,f,2022/07/14,14:31:14,看着就好开心啊
 , , , , , , , , , ,6519175278,小脑袋-嗡嗡的,f,2022/07/14,14:32:16,玩的开心
 , , , , , , , , , ,6607315398,一醉解芊愁_,f,2022/07/14,14:40:31,图三这样的图以后可以多一点吗
 , , , , , , , , , ,7591242281,咸鱼的事业心,f,2022/07/14,14:37:08,玩得开心啊宝
 , , , , , , , , , ,7733196685,叶露芊,f,2022/07/14,14:42:37,老婆爱你
 , , , , , , , , , ,7482025418,可露丽的小迷妹,f,2022/07/14,14:34:48,露思得增高鞋
 , , , , , , , , , ,7701087494,夙念清云曦,f,2022/07/14,14:47:16,宝贝玩的开心哟
 , , , , , , , , , ,7720895227,隔壁阿雕叫巴拉养乐多不多,f,2022/07/14,14:29:10,啊啊啊啊啊动图！
 , , , , , , , , , ,7739859820,赵露思是我的首选,f,2022/07/14,14:51:55,又去哪里玩了呀
 , , , , , , , , , ,1597664744,阿星不会唱小星星,f,2022/07/14,14:29:20,啊啊啊啊啊宝贝！！！
 , , , , , , , , , ,5639150657,倾露·Rosy,f,2022/07/14,14:54:22,好爱
 , , , , , , , , , ,7694338519,一颗小露,f,2022/07/14,14:29:26,老婆！！！！
 , , , , , , , , , ,7276111002,超爱露思LS,f,2022/07/14,14:56:46,老婆老婆[奋斗]
 , , , , , , , , , ,7025651998,懒熊蛋蛋_,f,2022/07/14,14:29:25,老婆玩得开心爱你宝宝
 , , , , , , , , , ,7551925877,岱山非鵼,f,2022/07/14,14:29:32,是我的快乐露露  天天开心
 , , , , , , , , , ,7203650475,八十万丶,m,2022/07/14,14:29:25,老婆我爱你
 , , , , , , , , , ,7759526087,是星星露,f,2022/07/14,15:02:54,宝贝好开心呀
 , , , , , , , , , ,2874051670,只会啊的啊啊怪,f,2022/07/14,14:29:20,宝贝啊啊啊啊
https://m.weibo.cn/detail/4791473222979657,7月14，重庆，一名男子高温天气奋力拉货上坡，一路人把奶茶交给孩子后默默上前帮忙 #今年夏天能有多热##四川南充1热射病患者死亡#胜利主义章北海的微博视频 ,2281157913,胜利主义章北海,f,2022/07/15,12:35:00,18406,3295,112155, , , , , , 
 , , , , , , , , , ,7674274735,呼呼小廉濂,f,2022/07/15,12:39:35,上个月在街上看到6个大哥在修路，买了6杯奶茶给他们喝，太热
 , , , , , , , , , ,1681132297,我是贪睡的小喵喵,f,2022/07/15,13:41:39,能帮一把真的要帮。我上学时候看到一个大爷拉车上坡，我想去帮，犹豫了没去。事情过去快二十年了，我还经常愧疚。真的，除非你根本没有这个帮的念头，如果有一点点念头，那就出手吧。
 , , , , , , , , , ,7739422636,jacob小疯,m,2022/07/15,12:38:04,早上也帮了一大妈把车推上鼓山大桥，大妈走错路骑车上一半鼓山大桥，电动车坏了，顺手帮她推上去。
 , , , , , , , , , ,1849548844,漏屁屁爱_酱麻麻,f,2022/07/15,13:11:24,我一女的也经常帮人做这种事自己也不会很累 却帮了人家大忙，何乐不为呢。
 , , , , , , , , , ,2712077607,毛毛属耗子,m,2022/07/15,12:59:37,幸亏有简体中文标志等，要不又变成日本的了。
 , , , , , , , , , ,6299157232,P-ping蓱,f,2022/07/15,16:38:27,善良的人们还是哪里都有，晚上看一老大爷卖的菜都不太新鲜了，我还是买了。
 , , , , , , , , , ,6466654715,霄凌傲雪,f,2022/07/15,23:14:18,多发点这种，我爱看 我相信这个社会还是善意满满的
 , , , , , , , , , ,2029262127,流水席首席饭桶,m,2022/07/15,12:37:12,高温下的劳动者，没有10w的报酬
 , , , , , , , , , ,5831236748,东宫太子太傅,m,2022/07/15,12:36:41,但行好事不问前程，给孩子树立榜样，
 , , , , , , , , , ,7512590822,深柳亭,m,2022/07/15,12:35:59,辛苦的劳动者。。话说对于孩子来说，也是一次教育。
 , , , , , , , , , ,7717961942,哒哒哒没名字怎么办,f,2022/07/15,12:38:29,这种行为就是最好的教育，潜移默化的影响孩子。
 , , , , , , , , , ,6598732718,milo仓,m,2022/07/15,12:55:31,摆拍？有这么巧？
 , , , , , , , , , ,3219378917,婆老头,f,2022/07/15,12:39:25,以身作则！好爸爸！
 , , , , , , , , , ,1087147471,只希望我的宝贝好起来,f,2022/07/16,11:06:14,不管生活有多难 都要坚持下去儿子在医院危在旦夕，人生才刚刚开始啊，每次医院催交费时信用卡透支，两个口袋空空如也，别提这心里啥滋味了如果可以一命抵一命，天堂的门口已经站满了排队的爸妈，帮我救救我的孩子，给孩子一次重生的机会🙏我实名了公益平台放在微博了，涅槃重生，此恩永记。
 , , , , , , , , , ,3858574035,想个破名想半天丶,f,2022/07/15,12:56:28,新闻：女子在法国因一周工作40小时被谈话，法国一年休息144天，不休完还发钱。
 , , , , , , , , , ,1640811381,倩人丽行,f,2022/07/15,12:44:20,拉货的买个电动三轮会好很多吧，也不贵，一个月工资就能买一个。
 , , , , , , , , , ,3983742371,丶青梅如斯,f,2022/07/15,12:38:52,总有这么多善良的平凡人
 , , , , , , , , , ,7497825846,夏不离春不来,m,2022/07/15,12:36:33,言传身教
 , , , , , , , , , ,7270317434,深海狸喵,f,2022/07/15,12:46:53,这位家长用自己的实际行动给孩子上了一堂爱心教育课。点赞👍
 , , , , , , , , , ,1817437721,浅浅笑的小鱼,f,2022/07/15,14:15:55,帮忙的路人被拍到是因为帮忙吧，很明显打算拍的是劳动者的艰辛，没想到有人帮忙成了意外收获。有的人真是让我见识到了物种的多样性了
https://m.weibo.cn/detail/4790013893546728,【#武汉大学一例霍乱病例情况#】#武大一例霍乱病例病情已控制#7月9日晚，武昌区疾控中心接医院报告，武汉大学出现一例感染性腹泻病例，以呕吐腹泻为主，伴低热，血清学凝集试验为O139阳性。经省市区三级疾控中心复核，该病例的血清学凝集试验为O139阳性，诊断为霍乱，毒力基因阴性。患者经有效诊治，病情已得到控制，症状已消失。已组织专业机构对相关人员进行采样检测和跟踪管理，对相关场所进行临时封控管理和消毒处置，目前未发现新增病例。,2803301701,人民日报,m,2022/07/11,11:56:09,21139,31050,476803, , , , , , 
 , , , , , , , , , ,5843531187,会旋转的鸡屁股超酷的,m,2022/07/11,11:56:56,感觉特别古早的词…大概就像天花一样久远 这世界不能再扯淡了……
 , , , , , , , , , ,6901517240,阿拉斯加男主小白,f,2022/07/11,11:56:36,这个世界随时都要崩塌
 , , , , , , , , , ,1876836331,Seven__Q__,f,2022/07/11,11:56:19,我看说这病是被污染的水源和海产品 要是水源 全校的学生得病的几率大大增加啊
 , , , , , , , , , ,6465534888,从月亮身边路过,f,2022/07/11,11:56:50,真的是霍乱，要注意卫生
 , , , , , , , , , ,3866022191,高速行驶的封闭货车,f,2022/07/11,11:57:33,我的妈呀，已经诊断为霍乱吗。。。大家都注意安全
 , , , , , , , , , ,5326906166,一母0,f,2022/07/11,12:12:44,离谱🙊🙊🙊这个世界越来越魔幻，我决定过好现在的每一天，以后什么样鬼知道
 , , , , , , , , , ,5407166616,小晗养成记,f,2022/07/11,11:56:51,大家注意安全
 , , , , , , , , , ,1732231310,蔚蓝是我眼光_,m,2022/07/11,12:07:10,天啊…又是武汉，武汉太惨了…赶紧溯源，彻底消杀周边水源…
 , , , , , , , , , ,7448150311,Oneiro0,f,2022/07/11,11:56:38,卧槽注意防范
 , , , , , , , , , ,1828094771,Riseupwithardour,m,2022/07/11,11:56:53,霍乱的传染源是水源和食物吧
 , , , , , , , , , ,3296569781,风云梦远,m,2022/07/11,12:03:07,霍乱是仅有的两种甲类传染病之一（另一种是鼠疫，新冠肺炎是乙类甲管型之一）。但其实我国一直有零星霍乱病例，上一次是今年3月（广州）；在及时防控治疗下，霍乱传播很有限，且病死率极低。当地需要留意卫生条件和防范，但不必恐慌。
 , , , , , , , , , ,5987769424,Dairyuu·,f,2022/07/11,12:04:04,希望不要过上捅完上面捅下面的生活
 , , , , , , , , , ,5048381719,喜欢有钱bjyx,f,2022/07/11,11:56:56,一定要控制住啊
 , , , , , , , , , ,5654191106,L京山人儿,m,2022/07/11,11:59:21,美国的锅！他们必将搬起石头砸自己的脚、
 , , , , , , , , , ,7480379168,三分钟热度表演艺术家,f,2022/07/11,11:58:00,希望同学们都好好的
 , , , , , , , , , ,5532691072,Cat6rier,f,2022/07/11,11:56:18,蛙趣……
https://m.weibo.cn/detail/4790421836005964,#真的建议不要随便吃生腌#真的建议大家不要随便吃生腌海鲜，不要因为一时的嘴瘾给自己的身体带来伤害#带着微博去旅行##夏日解忧放映会# 夏木帆的微博视频 ,3024594685,夏木帆,f,2022/07/12,14:57:10,18337,9159,145740, , , , , , 
 , , , , , , , , , ,1822709251,高遥遥,m,2022/07/12,16:33:34,高蛋白的海鲜，暴露在高温下四五个小时，不变质才怪呢！这已经根本就不是生腌的问题了，你煮熟的东西放在35度半天一样中毒
 , , , , , , , , , ,1901763127,虎纹鲨鱼菠萝油,m,2022/07/12,16:10:56,我觉得除开生淹这种食物本身外，还有很大一个可能性是打包放太久，食物本身已经变质了。本身天气就热，还焖了三四个小时，还是生的东西，怎么想都不能吃
 , , , , , , , , , ,2247003493,刘青松的女友粉2333,f,2022/07/12,15:10:17,我在dy刷那个在泰国吃播的四国特工，他老是吃生腌我都给他捏一把汗
 , , , , , , , , , ,2208823764,Y豌豆尖儿,f,2022/07/12,17:14:39,咱就是说，这种情况不应该是第一时间叫救护车吗为啥还要等好晕过去了几次后还问她要不要叫救护车 是因为外面救护车的成本太高了以至于叫不叫救护车还需要经过当事人同意嘛？
 , , , , , , , , , ,1864224350,Allenlee06620,f,2022/07/12,15:08:22,看完之后觉得真的很庆幸，内陆的孩子一直吃海鲜都只吃煮熟的
 , , , , , , , , , ,7270391543,怨种罢了,f,2022/07/12,17:21:33,生腌只吃过黄瓜
 , , , , , , , , , ,1743669394,cole-lee,m,2022/07/12,16:17:21,这么热的街头 没有低温保鲜 而且作为旅游人士 本来就容易水土不服 在外地旅游最好还是吃熟食安全
 , , , , , , , , , ,5628018144,红鞋子小铁匠,f,2022/07/12,17:38:50,？昏迷了这丈夫都不知道叫救护车？还等了那么久去问神志不清的本人吗？活久见
 , , , , , , , , , ,5179418363,野味欣爷,f,2022/07/12,15:07:52,上次跟着广州的朋友去第一次吃，吃了两只膏蟹 第二天拉肚子晚上胃痛，第三天急性肠炎 低烧
 , , , , , , , , , ,1938796073,王亦大火卓,f,2022/07/12,17:18:06,这个老公有点心大…还问要不要叫救护车…
 , , , , , , , , , ,1773180587,大鸨SOD蜜,m,2022/07/12,17:23:16,听得我好焦急，昏过去了还在叫魂，还不找医生
 , , , , , , , , , ,2610824312,Dmang果孑_,f,2022/07/12,17:37:07,难受这么久还要等着问她本人要不要叫救护车。。。
 , , , , , , , , , ,5203147932,拉-圾-桶,f,2022/07/12,17:40:30,这男人好没担当.好不靠谱.
 , , , , , , , , , ,3265547694,筱豆哥哥,m,2022/07/12,15:09:41,生淹海鲜这种东西难道真有人喜欢吃吗我反正一点也不喜欢吃总感觉怪怪的
 , , , , , , , , , ,2117627605,陈贝壳ke,f,2022/07/12,18:06:27,从小吃生腌大，看到这种热搜真的无语死，吃生腌要的就是新鲜，还三四个小时才吃，不变质就奇了怪了，自己乱吃怪生腌？你吃什么东西放那里三四小时不保鲜没事，奶茶都要一小时内喝呢
 , , , , , , , , , ,2587436591,淡定的李老师儿,f,2022/07/12,17:26:02,老公是傻的吗，不赶紧叫救护车还在那问问问，和我对象一样傻，看着就来气
 , , , , , , , , , ,5122669416,2020一定要好起来,f,2022/07/12,19:12:49,博主吃生腌海鲜受了罪，发博告诉大家不要吃生海鲜，我理解不了评论里面冷嘲热讽说人家老公、说吃生海鲜没问题的网友，你愿意吃就吃，干嘛要讥笑博主
 , , , , , , , , , ,5045590342,某茸,f,2022/07/12,18:35:11,昏迷好几次，不叫救护车，老公的反应居然是回澳大利亚
 , , , , , , , , , ,2986596675,我所梦我所期_,m,2022/07/12,17:28:49,对不起这个tag我看成 #真的建议不要随便生吃俺
 , , , , , , , , , ,6044646836,陈闪电-,f,2022/07/12,17:48:13,重点不应该是34度的天气，她买完螃蟹还在外面逛了3、4个小时再吃吗？正常食物这个时间都馊了吧？
https://m.weibo.cn/detail/4791169286144499,2022年的7月 ,1678105910,turbosun,f,2022/07/14,16:27:15,2519,3683,93205, , , , , , 
 , , , , , , , , , ,2913862071,你那么美-俪,f,2022/07/14,16:27:49,哇 小花妹妹好厉害
 , , , , , , , , , ,3853912604,刘亦菲的约克夏,f,2022/07/14,16:27:44,妹妹太厉害了吧 一字马！
 , , , , , , , , , ,2002772833,不要枸杞·,f,2022/07/14,16:27:47,你这一家四口终于出来了[苦澀][苦澀][苦澀]
 , , , , , , , , , ,2684147650,花花tank,f,2022/07/14,16:37:00,好幸福的一家四口看了好多年啦！我送孙俪粉丝一台iPad[奋斗]见者有份[奋斗]我微博参加就可以啦[奋斗]小花妹妹太厉害啦[奋斗]
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:31:06,什么时候拍个剧（超小声）
 , , , , , , , , , ,5409366471,小刘同学aili,f,2022/07/14,16:35:37,1+1=4一起看海的又一年💙
 , , , , , , , , , ,6006041189,23俪烊烊,f,2022/07/14,16:28:45,妹妹的一字马好酷！！
 , , , , , , , , , ,3828637523,芈俪米粒,f,2022/07/14,16:28:37,你终于营业了，你知道吗？昨天下午我被人骂了，她们说我往楼下滴水，把阳台上晾的衣服都打湿了，只有我知道那不是水，是我趴在阳台上想你流的眼泪👊😭😭
 , , , , , , , , , ,3095791693,吾俪最美1986,f,2022/07/14,16:28:22,一家人就要整整齐齐的@turbosun
 , , , , , , , , , ,6282887996,真li真,f,2022/07/14,16:30:14,姨今年60了，在大润发杀了30多年鱼，我的心本来已经像刀一样冰冷了，但见到你却还是不由自主脸红
 , , , , , , , , , ,2683126007,寄上羽眠,f,2022/07/14,16:33:28,好久不见的一家四口小花妹妹好厉害
 , , , , , , , , , ,6282887996,真li真,f,2022/07/14,16:32:26,姐 自动回复 求求了
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:28:52,一家四口在厦门嘛 祝玩的开心
 , , , , , , , , , ,5761110872,Janeve_ch,f,2022/07/14,16:31:06,小花妹妹一骑绝尘哈哈哈哈哈哈哈
 , , , , , , , , , ,2855983117,一只涛米俪,f,2022/07/14,16:28:02,好开心啊！！
 , , , , , , , , , ,5473630590,车粒子cherry,f,2022/07/14,16:33:05,姐姐头发长了
 , , , , , , , , , ,5473630590,车粒子cherry,f,2022/07/14,16:35:18,科学家认为直径十公里的陨石便能毁灭上古时期的恐龙，其冲击波能掀翻周围数十公里的地表，掀起数十亿吨物质尘埃，巨量的尘埃将掩埋一切，全球都将陷入寒冷时期。但是有一样东西就连陨石也无法掀翻，连物质尘埃也无法掩埋，在寒冷时期依旧散发灼热。那就是我对姐姐的真心❤️@turbosun 
 , , , , , , , , , ,5449615755,Jane的福气在后头,f,2022/07/14,16:41:51,时间真快呀 从前哥哥妹妹还那么小 现在都长大了@turbosun
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:29:39,妹妹一字马好厉害
 , , , , , , , , , ,5449615755,Jane的福气在后头,f,2022/07/14,16:28:27,头发是长长了嘛 看到有一小揪@turbosun
https://m.weibo.cn/detail/4791208399081059,在下凌不疑，又见面了。#星汉灿烂# #暑期嘉年华#  吴磊LEO的微博视频 ,2142058927,吴磊LEO,m,2022/07/14,19:02:41,85465,322437,417541, , , , , , 
 , , , , , , , , , ,6316188453,可乐和hunny_,m,2022/07/14,19:12:38,停四更三 此举 甚蠢！
 , , , , , , , , , ,7186554415,严·炎·盐·言,f,2022/07/14,19:35:48,是真的很卡 你们在古代直播吗
